transicion,par_ondas,id_hogar,ola,zona,region,estrato,t_hogar,t_personas,ordeninforma,tipo_vivienda,material_pisos,material_paredes,sp_energia,sp_estrato,sp_gasnatural,sp_acueducto,sp_alcantarillado,sp_telefono,sp_recoleccion_basura,eliminan_basura,t_hogares,uc_fabricas,uc_basureros,uc_plaza_mercado,uc_terminal_bus,uc_aeropuerto,uc_cagno_agua,uc_planta_tratamiento,uc_trans_hidrocarburo,uc_linea_alta_tension,inundacion,avalancha,creciente,hundimiento,terremoto,t_cuartos_hogar,t_cuartos_dormir,servicio_sanitario,uso_sanitario,obtencion_agua,sitio_alimentos,cocina_es,energia_cocinan,tenencia_vivienda,recursos_propios,credito_financiera,prestamo_familiar,otra_financiacion,cambio_vivienda,n_neveras,n_lavadoras,n_secadoras,n_licuadoras,n_hornos,n_microondas,n_calentadores,n_duchas,n_aire_acondicionado,n_televisores,n_radios,n_equipos_sonido,n_equipos_video,n_television_cable,n_internet,n_computadores,n_bicicletas,motocicletas,automoviles,lotes,casas,oficina,transporte,semovientes,familias_accion,jovenes_accion,sena,red_juntos,icbf,sub_desempleo,caja_subsprest,caja_saludrec,ayu_emergencias,prg_adultomayor,ayu_desplazados,ayu_fam_colom,ayu_fam_ext,ayu_alimentos,ayu_orgintern,ayu_ong,ayu_religiosas,eay_fam_colom,eay_fam_exte,eay_alimentos,eay_otras,tienen_deudas,fechai_ano_1,period_cuota_1,act_dinero,act_fondos,act_cesantias,act_bonos_gob,act_bonos_emp,act_inversiones,act_roscas,act_dineroprestado,act_segvida,act_segveh,act_segviv,act_segmaq,act_herencias,act_polizas,act_vtainm,act_vtaneg,fhog,fexhog,riqueza_pca,tercil2010,zona_fuente,tit_baldios,prg_tierras,agro_ingresos,act_segcosechas,llave_ID_lb,orden,nac_ano,edad,edad_meses,grado_educ,onda,zona_2010,RegionLb,consecutivo,hogar,otra_financiacion_cual,incendio,vendaval,sisben_hogar,n_celular,equip_oficina,equip_maq,ayu_desastres_nat,oayuda_cual,ayu_otra,act_boninv,act_prestamo,seguro_hogar,act_ocasional,tienen_creditos,rechazo_cred_cual,retpag_pub,retpag_salud,retpag_educ,retpag_arren,retpag_almac,retpag_compra,retpag_tend,retpag_efinan,proviene_2010,fhog_2013,fexhog_2013,fhog_2010,fexhog_2010,tercil2013,religion_No,religion_SI,religion_Si,religion1_2013_Cat�lica,religion1_2013_Evang�lica y Pentecostal,religion1_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion1_2013_Judio,religion1_2013_Protestante tradicional o protestante no evang�lico,religion1_2013_Religiones orientales no cristianas,religion1_2013_Religiones tradicionales,religion1_2013_Testigos de Jehov�,religion2_2013_Cat�lica,religion2_2013_Evang�lica y Pentecostal,religion2_2013_Iglesia de los Santos de los Ultimos D�as - mormones,religion2_2013_Judio,religion2_2013_Ninguna,religion2_2013_Protestante tradicional o protestante no evang�lico,religion2_2013_Religiones orientales no cristianas,religion2_2013_Religiones tradicionales,religion2_2013_Testigos de Jehov�,hacinamiento,hacinamiento_critico,indice_activos,tasa_dependencia_proxy,privacion_vivienda,priv_educacion,priv_ninez,priv_salud,priv_vivienda,ipm_sintetico,pobre_ipm
0,2010_2013,111015,1,1,3.0,2.0,1.0,4,1.0,0,3,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1,1.0,1.0,2.0,0,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,2007.0,6.0,1,1,3,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2419.906626932757,0.7965322732925415,0.69134337,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,12.0,0.08695652173913043,0,0,0,0,0,0.0,0
3,2010_2013,111016,1,1,3.0,2.0,1.0,12,1.0,1,3,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,3,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,1.0,0,0,0.0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,483.9813182866214,0.7965322732925415,-1.0778059,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,9.0,0.2608695652173913,0,0,0,0,0,0.0,0
3,2010_2013,111017,1,1,3.0,2.0,1.0,2,1.0,0,2,2,3,2.0,3,3,3,3,3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,1,1,1.0,1,1.0,1.0,2.0,0,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1.0,0.0,0.0,1,1,1,1,3,1,1,1,1.0,1.0,1.0,1.0,3.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,483.9813182866214,0.7965322732925415,-1.5703421,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,2.0,0.043478260869565216,0,0,0,0,0,0.0,0
0,2010_2013,111019,1,1,3.0,2.0,1.0,4,2.0,0,2,2,3,2.0,3,3,3,3,3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,2,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,3.0,1.0,0.0,1,1,0.0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,483.9813182866214,0.7965322732925415,0.16836633,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,9.0,0.08695652173913043,0,0,0,0,0,0.0,0
1,2010_2013,111020,1,1,3.0,2.0,1.0,4,2.0,0,3,2,3,1.0,3,3,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,2,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,483.9813182866214,0.7965322732925415,0.49193069,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,13.0,0.08695652173913043,0,0,0,0,0,0.0,0
3,2010_2013,111021,1,1,3.0,2.0,1.0,4,2.0,1,3,2,3,2.0,1,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,3,2,1,1.0,1,1.0,1.0,3.0,4,3.0,3.0,1.0,1.0,0.0,1,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,2007.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2419.906626932757,1.043731927871704,-1.0029789,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,10.0,0.08695652173913043,0,0,0,0,0,0.0,0
0,2010_2013,111022,1,1,3.0,2.0,1.0,4,2.0,1,3,2,3,1.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,4,3,1,1.0,1,1.0,1.0,2.0,1,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,3,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,967.9626365732428,0.5674203634262085,-0.39958805,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,11.0,0.08695652173913043,0,0,0,0,0,0.0,0
2,2010_2013,111100,1,1,1.0,2.0,1.0,2,1.0,0,2,2,3,2.0,3,3,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,1,1.0,1,1.0,1.0,2.0,0,3.0,1.0,1.0,1.0,1.0,0,0,0.0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,3,1,3,0.0,0.0,0.0,1,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9164475798606871,-3.1095226,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,7.0,0.043478260869565216,0,0,0,0,0,0.0,0
3,2010_2013,111101,1,1,1.0,2.0,1.0,2,1.0,1,3,2,3,2.0,3,3,3,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,2,1,1.0,1,1.0,1.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1,1,0.0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9164475798606871,-3.2811074,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,10.0,0.043478260869565216,0,0,0,0,0,0.0,0
2,2010_2013,111102,1,1,1.0,2.0,1.0,3,2.0,1,3,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,2,1,1.0,6,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,0,0,0,0,0,2,0,0,1,1,0,0,2,0,1,0,1,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,3.0,1.0,3.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9553027749061584,-1.6596013,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,11.0,0.06521739130434782,0,0,0,0,0,0.0,0
0,2010_2013,111103,1,1,1.0,2.0,1.0,3,2.0,1,2,2,3,2.0,3,3,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,8,2,1,1.0,6,1.0,1.0,2.0,4,3.0,3.0,1.0,1.0,0.0,1,1,0.0,1,1,0,0,0,3,2,1,1,0,1,1,1,1,0,1,0,1,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,3.0,1.0,1.0,1.0,3.0,2005.0,6.0,3,1,3,0.0,0.0,0.0,1,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9278361797332764,0.67338008,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,17.0,0.06521739130434782,0,0,0,0,0,0.0,0
3,2010_2013,111104,1,1,1.0,2.0,1.0,6,2.0,1,3,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,4,3,1,1.0,6,1.0,1.0,2.0,0,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,1.031003475189209,-2.0065708,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,10.0,0.13043478260869565,0,0,0,0,0,0.0,0
0,2010_2013,111105,1,1,1.0,2.0,1.0,5,1.0,1,2,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,4,3,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,0.0,1,0,0.0,1,1,0,0,0,0,2,1,1,2,1,0,0,1,0,0,1,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,3.0,1.0,3.0,1.0,3.0,2007.0,6.0,1,1,3,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.5151667594909668,0.992181,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,13.0,0.10869565217391304,0,0,0,0,0,0.0,0
0,2010_2013,111107,1,1,1.0,2.0,1.0,4,2.0,0,3,2,3,2.0,3,3,3,3,3,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,4,3,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,2006.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.5151667594909668,0.46829662,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,13.0,0.08695652173913043,0,0,0,0,0,0.0,0
0,2010_2013,111108,1,1,1.0,2.0,1.0,6,1.0,1,3,2,3,2.0,3,3,3,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,3,1,1.0,1,1.0,1.0,2.0,0,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9278361797332764,-0.57051259,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,8.0,0.13043478260869565,0,0,0,0,0,0.0,0
0,2010_2013,111109,1,1,1.0,2.0,1.0,4,1.0,1,3,2,3,2.0,3,3,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,2,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,1.0,1,1,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.9278361797332764,-0.55394238,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,9.0,0.08695652173913043,0,0,0,0,0,0.0,0
3,2010_2013,111110,1,1,1.0,1.0,1.0,2,1.0,1,6,0,3,1.0,1,3,3,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,2,1,1,1.0,1,0.0,1.0,3.0,0,3.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,3,1,3,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,991.56919743503,0.768395721912384,-8.4831896,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,3.0,0.043478260869565216,0,0,0,0,0,0.0,0
3,2010_2013,111111,1,1,1.0,1.0,1.0,3,1.0,1,6,0,3,1.0,1,3,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,1,1,2,2,2,1.0,0,1.0,1.0,6.0,4,3.0,1.0,1.0,1.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,3.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,991.56919743503,0.9901385307312012,-12.603944,1.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,5.0,0.06521739130434782,0,0,0,0,0,0.0,0
1,2010_2013,111112,1,1,1.0,2.0,1.0,5,1.0,1,3,2,3,2.0,3,3,3,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,7,3,1,1.0,1,1.0,1.0,2.0,4,3.0,1.0,1.0,1.0,0.0,1,1,0.0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2009.0,6.0,1,1,1,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,964.9518045501138,0.4582237899303436,0.80136806,2.0,urbano,1.0,1.0,1.0,1.0,16310651.0,1.0,1964.0,46.0,5.0,5.0,2010,0.0,4.0,164166.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32083320617676,0.6969703477220278,19.32083333333334,0.7079565776153934,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,14.0,0.10869565217391304,0,0,0,0,0,0.0,0
